x1,x2,y
269.0000,21.0000,0
262.0000,449.0000,1
225.0000,248.0000,1
328.0000,480.0000,1
375.0000,376.0000,0
435.0000,84.0000,1
315.0000,232.0000,1
128.0000,231.0000,1
117.0000,312.0000,1
164.0000,272.0000,1
226.0000,44.0000,0
302.0000,434.0000,1
423.0000,393.0000,1
205.0000,449.0000,1
183.0000,160.0000,1
178.0000,280.0000,1
378.0000,149.0000,0
311.0000,472.0000,0
38.0000,0.0000,0
203.0000,206.0000,1
256.0000,446.0000,1
408.0000,117.0000,1
255.0000,100.0000,1
48.0000,79.0000,0
76.0000,10.0000,0
226.0000,202.0000,1
106.0000,38.0000,1
62.0000,223.0000,1
430.0000,388.0000,1
302.0000,164.0000,1
392.0000,169.0000,1
262.0000,41.0000,1
18.0000,492.0000,0
330.0000,200.0000,1
286.0000,365.0000,1
385.0000,261.0000,0
59.0000,218.0000,1
180.0000,220.0000,1
492.0000,180.0000,0
60.0000,440.0000,0
450.0000,395.0000,1
370.0000,280.0000,0
341.0000,494.0000,1
21.0000,171.0000,1
69.0000,285.0000,1
143.0000,433.0000,1
29.0000,282.0000,0
312.0000,61.0000,0
497.0000,236.0000,0
469.0000,364.0000,0
107.0000,109.0000,1
159.0000,94.0000,1
17.0000,98.0000,0
114.0000,269.0000,1
291.0000,461.0000,0
339.0000,129.0000,1
204.0000,150.0000,1
350.0000,168.0000,0
48.0000,93.0000,0
307.0000,442.0000,0
48.0000,493.0000,0
424.0000,255.0000,0
275.0000,255.0000,1
301.0000,239.0000,1
236.0000,138.0000,1
277.0000,88.0000,1
471.0000,491.0000,0
388.0000,70.0000,1
301.0000,416.0000,1
254.0000,43.0000,1
196.0000,0.0000,0
466.0000,474.0000,0
300.0000,494.0000,0
46.0000,83.0000,0
441.0000,385.0000,1
440.0000,131.0000,1
434.0000,73.0000,1
171.0000,158.0000,1
122.0000,116.0000,1
65.0000,329.0000,0
70.0000,84.0000,1
446.0000,466.0000,0
443.0000,259.0000,1
228.0000,64.0000,1
425.0000,91.0000,1
120.0000,331.0000,1
188.0000,154.0000,1
363.0000,34.0000,0
132.0000,261.0000,1
138.0000,319.0000,1
235.0000,111.0000,1
65.0000,484.0000,0
31.0000,96.0000,0
102.0000,250.0000,1
255.0000,118.0000,1
68.0000,103.0000,1
473.0000,132.0000,0
418.0000,111.0000,1
303.0000,415.0000,1
445.0000,136.0000,0
114.0000,55.0000,0
383.0000,251.0000,1
494.0000,84.0000,0
253.0000,430.0000,0
308.0000,401.0000,1
148.0000,176.0000,1
457.0000,362.0000,1
349.0000,463.0000,0
22.0000,454.0000,0
243.0000,26.0000,0
405.0000,251.0000,1
318.0000,158.0000,1
19.0000,183.0000,1
209.0000,419.0000,0
211.0000,380.0000,0
76.0000,141.0000,1
157.0000,30.0000,0
386.0000,133.0000,0
192.0000,314.0000,1
498.0000,275.0000,0
448.0000,63.0000,1
77.0000,189.0000,1
257.0000,174.0000,1
135.0000,155.0000,1
153.0000,389.0000,0
384.0000,226.0000,1
85.0000,314.0000,1
60.0000,257.0000,1
98.0000,294.0000,0
156.0000,16.0000,1
115.0000,435.0000,0
375.0000,221.0000,1
167.0000,56.0000,0
164.0000,389.0000,0
227.0000,239.0000,1
379.0000,230.0000,1
333.0000,277.0000,1
105.0000,138.0000,1
220.0000,101.0000,1
247.0000,294.0000,1
270.0000,125.0000,1
458.0000,58.0000,1
273.0000,419.0000,1
167.0000,8.0000,1
116.0000,415.0000,1
18.0000,160.0000,0
204.0000,167.0000,1
423.0000,132.0000,1
307.0000,310.0000,0
245.0000,249.0000,1
58.0000,444.0000,0
3.0000,54.0000,1
8.0000,263.0000,0
388.0000,355.0000,0
295.0000,467.0000,0
191.0000,125.0000,1
463.0000,335.0000,1
458.0000,484.0000,0
334.0000,489.0000,1
343.0000,279.0000,0
10.0000,3.0000,0
362.0000,477.0000,0
335.0000,184.0000,0
361.0000,249.0000,1
38.0000,328.0000,0
19.0000,195.0000,0
375.0000,163.0000,0
445.0000,287.0000,1
402.0000,403.0000,1
422.0000,322.0000,0
337.0000,473.0000,1
335.0000,38.0000,1
56.0000,97.0000,1
312.0000,422.0000,1
137.0000,314.0000,1
376.0000,105.0000,1
81.0000,427.0000,0
246.0000,139.0000,1
235.0000,321.0000,1
250.0000,483.0000,0
30.0000,25.0000,0
412.0000,382.0000,0
85.0000,140.0000,1
270.0000,179.0000,0
426.0000,343.0000,0
447.0000,80.0000,1
484.0000,54.0000,0
367.0000,431.0000,0
114.0000,345.0000,1
247.0000,110.0000,1
245.0000,71.0000,0
428.0000,87.0000,1
434.0000,485.0000,0
128.0000,256.0000,1
210.0000,215.0000,1
313.0000,93.0000,1
186.0000,346.0000,0
478.0000,255.0000,0
406.0000,360.0000,0
293.0000,84.0000,0
368.0000,425.0000,0
287.0000,58.0000,1
395.0000,177.0000,1
326.0000,447.0000,1
206.0000,200.0000,1
184.0000,110.0000,1
144.0000,448.0000,1
311.0000,63.0000,0
177.0000,48.0000,0
256.0000,154.0000,0
284.0000,253.0000,1
439.0000,80.0000,1
386.0000,438.0000,0
250.0000,133.0000,1
369.0000,350.0000,0
455.0000,297.0000,1
60.0000,228.0000,1
159.0000,156.0000,1
285.0000,362.0000,1
356.0000,218.0000,1
345.0000,435.0000,0
168.0000,149.0000,1
408.0000,128.0000,1
309.0000,249.0000,1
376.0000,21.0000,0
88.0000,194.0000,1
185.0000,252.0000,1
381.0000,199.0000,1
436.0000,255.0000,1
200.0000,341.0000,1
148.0000,342.0000,1
497.0000,208.0000,0
398.0000,284.0000,0
215.0000,254.0000,1
107.0000,10.0000,0
93.0000,246.0000,1
393.0000,230.0000,1
210.0000,162.0000,1
88.0000,145.0000,1
142.0000,221.0000,1
151.0000,489.0000,0
208.0000,159.0000,1
26.0000,246.0000,0
122.0000,172.0000,1
381.0000,390.0000,1
84.0000,139.0000,1
98.0000,240.0000,1
170.0000,155.0000,1
244.0000,133.0000,1
178.0000,161.0000,1
322.0000,70.0000,1
213.0000,489.0000,0
365.0000,98.0000,1
202.0000,238.0000,1
63.0000,231.0000,1
297.0000,124.0000,1
83.0000,427.0000,0
435.0000,71.0000,1
329.0000,120.0000,1
147.0000,336.0000,1
439.0000,71.0000,1
408.0000,492.0000,0
330.0000,38.0000,0
456.0000,106.0000,0
280.0000,60.0000,1
158.0000,143.0000,1
295.0000,142.0000,1
401.0000,198.0000,1
307.0000,242.0000,1
108.0000,286.0000,1
61.0000,217.0000,1
360.0000,9.0000,1
418.0000,238.0000,1
129.0000,167.0000,1
160.0000,441.0000,1
163.0000,459.0000,0
379.0000,201.0000,1
249.0000,303.0000,1
178.0000,251.0000,1
375.0000,338.0000,0
335.0000,132.0000,1
208.0000,274.0000,1
195.0000,57.0000,1
327.0000,477.0000,1
412.0000,322.0000,0
144.0000,458.0000,0
204.0000,391.0000,0
208.0000,467.0000,0
43.0000,326.0000,0
406.0000,177.0000,1
204.0000,487.0000,0
0.0000,210.0000,0
450.0000,343.0000,1
396.0000,361.0000,0
337.0000,444.0000,1
93.0000,84.0000,1
201.0000,237.0000,1
283.0000,499.0000,0
315.0000,175.0000,1
14.0000,431.0000,0
71.0000,313.0000,1
247.0000,109.0000,1
185.0000,151.0000,1
139.0000,16.0000,1
159.0000,192.0000,1
60.0000,210.0000,1
171.0000,330.0000,1
218.0000,176.0000,1
452.0000,52.0000,1
228.0000,78.0000,0
345.0000,351.0000,1
385.0000,36.0000,0
210.0000,344.0000,1
126.0000,263.0000,1
403.0000,339.0000,0
285.0000,231.0000,1
291.0000,421.0000,1
133.0000,8.0000,0
299.0000,498.0000,0
218.0000,326.0000,1
126.0000,447.0000,0
492.0000,429.0000,0
330.0000,371.0000,1
149.0000,144.0000,1
21.0000,239.0000,0
50.0000,373.0000,0
49.0000,450.0000,0
139.0000,152.0000,1
95.0000,85.0000,1
200.0000,117.0000,1
148.0000,224.0000,1
447.0000,258.0000,1
285.0000,162.0000,1
256.0000,169.0000,0
223.0000,250.0000,1
101.0000,467.0000,0
439.0000,101.0000,1
330.0000,365.0000,1
296.0000,322.0000,1
490.0000,62.0000,0
443.0000,76.0000,1
211.0000,35.0000,0
93.0000,326.0000,1
95.0000,237.0000,1
494.0000,193.0000,0
9.0000,17.0000,0
33.0000,54.0000,1
145.0000,279.0000,1
217.0000,316.0000,1
15.0000,144.0000,0
281.0000,373.0000,1
418.0000,168.0000,1
154.0000,321.0000,1
70.0000,253.0000,1
59.0000,48.0000,1
137.0000,23.0000,1
320.0000,411.0000,1
434.0000,70.0000,1
49.0000,370.0000,0
358.0000,310.0000,0
260.0000,239.0000,1
29.0000,201.0000,0
154.0000,195.0000,1
402.0000,421.0000,0
285.0000,284.0000,1
436.0000,120.0000,1
194.0000,484.0000,0
442.0000,379.0000,0
438.0000,106.0000,1
180.0000,440.0000,0
116.0000,274.0000,1
58.0000,409.0000,0
89.0000,36.0000,0
496.0000,29.0000,0
169.0000,10.0000,1
44.0000,433.0000,0
355.0000,368.0000,0
91.0000,226.0000,1
251.0000,144.0000,0
420.0000,303.0000,0
442.0000,387.0000,1
25.0000,64.0000,0
240.0000,30.0000,0
124.0000,324.0000,1
447.0000,171.0000,0
68.0000,314.0000,1
333.0000,258.0000,1
496.0000,434.0000,0
355.0000,360.0000,0
334.0000,438.0000,1
70.0000,315.0000,1
292.0000,104.0000,0
58.0000,125.0000,1
107.0000,97.0000,1
276.0000,238.0000,1
277.0000,45.0000,1
223.0000,124.0000,1
244.0000,224.0000,1
461.0000,331.0000,1
287.0000,231.0000,1
66.0000,419.0000,0
362.0000,250.0000,1
255.0000,449.0000,1
178.0000,265.0000,1
399.0000,229.0000,1
164.0000,349.0000,1
402.0000,198.0000,1
182.0000,94.0000,0
385.0000,95.0000,1
217.0000,322.0000,1
28.0000,202.0000,0
399.0000,432.0000,0
226.0000,424.0000,0
360.0000,108.0000,1
382.0000,321.0000,0
341.0000,36.0000,1
377.0000,185.0000,1
100.0000,45.0000,1
447.0000,79.0000,1
315.0000,249.0000,1
278.0000,316.0000,1
239.0000,74.0000,0
165.0000,255.0000,1
374.0000,85.0000,1
482.0000,87.0000,0
327.0000,31.0000,0
414.0000,76.0000,1
20.0000,173.0000,1
481.0000,293.0000,0
359.0000,382.0000,0
138.0000,448.0000,1
8.0000,384.0000,0
475.0000,358.0000,0
95.0000,270.0000,1
196.0000,85.0000,1
94.0000,495.0000,0
14.0000,343.0000,0
143.0000,201.0000,1
200.0000,165.0000,1
141.0000,128.0000,1
343.0000,105.0000,1
60.0000,297.0000,1
172.0000,12.0000,1
450.0000,329.0000,1
51.0000,128.0000,1
197.0000,59.0000,1
199.0000,254.0000,1
291.0000,8.0000,0
195.0000,133.0000,1
89.0000,200.0000,1
382.0000,142.0000,0
311.0000,248.0000,1
432.0000,261.0000,1
304.0000,131.0000,1
497.0000,83.0000,0
179.0000,149.0000,1
107.0000,294.0000,1
82.0000,263.0000,1
496.0000,17.0000,0
166.0000,213.0000,1
273.0000,465.0000,0
312.0000,305.0000,0
362.0000,72.0000,1
87.0000,47.0000,1
163.0000,466.0000,0
228.0000,316.0000,1
416.0000,32.0000,0
54.0000,233.0000,1
174.0000,457.0000,1
16.0000,388.0000,0
71.0000,209.0000,1
334.0000,347.0000,1
452.0000,213.0000,0
351.0000,413.0000,0
365.0000,156.0000,0
277.0000,12.0000,0
130.0000,240.0000,1
1.0000,236.0000,0
289.0000,497.0000,0
173.0000,137.0000,0
178.0000,455.0000,1
420.0000,185.0000,0
126.0000,211.0000,1
180.0000,315.0000,1
384.0000,285.0000,0
219.0000,307.0000,1
224.0000,67.0000,1
456.0000,484.0000,0
429.0000,106.0000,1
80.0000,125.0000,0
492.0000,170.0000,0
96.0000,100.0000,1
283.0000,86.0000,1
439.0000,312.0000,0
294.0000,162.0000,1
395.0000,308.0000,0
224.0000,47.0000,0
99.0000,299.0000,1
385.0000,214.0000,1
165.0000,84.0000,1
15.0000,33.0000,0
360.0000,10.0000,1
26.0000,99.0000,0
455.0000,238.0000,1
55.0000,139.0000,1
475.0000,333.0000,0
204.0000,475.0000,0
226.0000,264.0000,1
311.0000,373.0000,1
278.0000,200.0000,0
217.0000,275.0000,1
369.0000,114.0000,0
92.0000,328.0000,1
411.0000,138.0000,1
203.0000,190.0000,1
357.0000,57.0000,1
187.0000,73.0000,1
457.0000,68.0000,1
142.0000,75.0000,0
12.0000,135.0000,0
395.0000,467.0000,0
109.0000,168.0000,1
135.0000,74.0000,0
300.0000,272.0000,1
287.0000,409.0000,1
135.0000,261.0000,1
206.0000,204.0000,1
379.0000,206.0000,1
99.0000,369.0000,0
362.0000,35.0000,0
177.0000,123.0000,0
161.0000,245.0000,1
71.0000,139.0000,1
488.0000,13.0000,0
97.0000,103.0000,1
183.0000,201.0000,1
143.0000,384.0000,0
184.0000,229.0000,1
252.0000,440.0000,1
215.0000,251.0000,1
392.0000,68.0000,1
251.0000,24.0000,0
406.0000,59.0000,1
190.0000,88.0000,0
70.0000,179.0000,1
469.0000,341.0000,0
147.0000,204.0000,1
412.0000,316.0000,0
358.0000,60.0000,1
253.0000,45.0000,1
230.0000,24.0000,0
303.0000,175.0000,1
404.0000,185.0000,1
455.0000,162.0000,0
425.0000,255.0000,0
255.0000,82.0000,1
318.0000,249.0000,1
38.0000,92.0000,0
396.0000,127.0000,1
221.0000,308.0000,1
336.0000,291.0000,1
120.0000,22.0000,1
386.0000,267.0000,0
338.0000,412.0000,1
95.0000,137.0000,0
251.0000,320.0000,1
462.0000,388.0000,1
286.0000,269.0000,1
471.0000,101.0000,0
308.0000,313.0000,0
410.0000,254.0000,0
292.0000,127.0000,0
306.0000,347.0000,1
346.0000,208.0000,1
458.0000,41.0000,0
151.0000,379.0000,0
294.0000,238.0000,1
410.0000,464.0000,0
22.0000,26.0000,0
23.0000,465.0000,0
183.0000,185.0000,1
274.0000,496.0000,0
121.0000,488.0000,0
321.0000,117.0000,1
383.0000,226.0000,1
239.0000,280.0000,1
134.0000,201.0000,1
312.0000,350.0000,1
147.0000,440.0000,1
456.0000,119.0000,0
211.0000,183.0000,1
56.0000,398.0000,0
341.0000,27.0000,1
76.0000,257.0000,1
381.0000,0.0000,0
259.0000,301.0000,1
300.0000,426.0000,1
278.0000,77.0000,1
162.0000,360.0000,1
455.0000,328.0000,1
78.0000,22.0000,0
20.0000,175.0000,1
213.0000,365.0000,0
188.0000,435.0000,0
186.0000,205.0000,1
408.0000,335.0000,0
329.0000,307.0000,1
137.0000,27.0000,1
412.0000,64.0000,1
246.0000,222.0000,1
296.0000,362.0000,1
116.0000,205.0000,1
132.0000,125.0000,1
206.0000,409.0000,0
142.0000,218.0000,1
433.0000,306.0000,0
149.0000,488.0000,0
485.0000,193.0000,0
133.0000,13.0000,1
365.0000,42.0000,0
317.0000,265.0000,1
139.0000,316.0000,1
308.0000,141.0000,1
267.0000,12.0000,0
203.0000,145.0000,1
438.0000,77.0000,1
243.0000,360.0000,0
304.0000,308.0000,1
446.0000,191.0000,0
162.0000,220.0000,1
311.0000,218.0000,1
91.0000,68.0000,1
412.0000,104.0000,1
437.0000,90.0000,1
148.0000,322.0000,1
498.0000,64.0000,0
377.0000,320.0000,0
11.0000,122.0000,0
182.0000,457.0000,1
473.0000,166.0000,0
73.0000,448.0000,0
353.0000,54.0000,1
489.0000,155.0000,0
338.0000,42.0000,1
51.0000,248.0000,1
410.0000,402.0000,1
357.0000,347.0000,0
352.0000,287.0000,0
74.0000,208.0000,1
349.0000,156.0000,0
246.0000,276.0000,1
407.0000,403.0000,1
173.0000,26.0000,0
79.0000,50.0000,0
247.0000,250.0000,1
161.0000,92.0000,1
462.0000,442.0000,0
387.0000,94.0000,1
126.0000,278.0000,1
447.0000,215.0000,0
207.0000,312.0000,1
183.0000,486.0000,0
114.0000,125.0000,1
273.0000,275.0000,1
77.0000,369.0000,0
316.0000,247.0000,1
152.0000,81.0000,0
251.0000,225.0000,1
311.0000,244.0000,1
461.0000,75.0000,1
329.0000,218.0000,0
217.0000,193.0000,1
383.0000,171.0000,1
240.0000,160.0000,1
153.0000,165.0000,1
311.0000,170.0000,1
235.0000,303.0000,1
279.0000,108.0000,0
249.0000,381.0000,0
282.0000,132.0000,0
396.0000,437.0000,0
145.0000,403.0000,0
217.0000,267.0000,1
426.0000,388.0000,1
105.0000,122.0000,1
393.0000,254.0000,1
442.0000,489.0000,0
11.0000,146.0000,0
3.0000,440.0000,0
382.0000,27.0000,0
361.0000,17.0000,1
419.0000,151.0000,1
353.0000,214.0000,1
191.0000,269.0000,1
289.0000,148.0000,1
91.0000,200.0000,1
209.0000,142.0000,1
151.0000,177.0000,1
309.0000,78.0000,0
364.0000,62.0000,1
98.0000,390.0000,0
333.0000,16.0000,0
405.0000,108.0000,1
236.0000,217.0000,1
442.0000,249.0000,1
275.0000,237.0000,1
457.0000,354.0000,1
203.0000,146.0000,1
67.0000,392.0000,0
440.0000,55.0000,0
466.0000,399.0000,0
59.0000,90.0000,1
23.0000,156.0000,0
328.0000,310.0000,1
85.0000,27.0000,0
435.0000,396.0000,1
456.0000,499.0000,0
252.0000,119.0000,1
77.0000,265.0000,1
64.0000,88.0000,1
451.0000,469.0000,0
309.0000,358.0000,1
198.0000,32.0000,1
385.0000,159.0000,0
128.0000,263.0000,1
31.0000,21.0000,0
279.0000,419.0000,1
459.0000,71.0000,1
114.0000,202.0000,1
458.0000,71.0000,1
347.0000,352.0000,1
61.0000,8.0000,0
322.0000,72.0000,1
326.0000,288.0000,1
25.0000,238.0000,0
427.0000,387.0000,1
454.0000,62.0000,1
266.0000,292.0000,1
383.0000,400.0000,1
204.0000,333.0000,1
84.0000,2.0000,0
90.0000,324.0000,1
141.0000,198.0000,1
140.0000,28.0000,0
30.0000,469.0000,0
462.0000,485.0000,0
326.0000,95.0000,1
124.0000,354.0000,1
0.0000,85.0000,0
185.0000,364.0000,1
424.0000,208.0000,1
316.0000,366.0000,0
152.0000,270.0000,1
175.0000,468.0000,0
211.0000,261.0000,1
367.0000,339.0000,0
329.0000,230.0000,1
220.0000,63.0000,1
421.0000,115.0000,1
367.0000,113.0000,0
436.0000,1.0000,0
11.0000,183.0000,1
249.0000,326.0000,1
169.0000,78.0000,1
161.0000,142.0000,1
338.0000,100.0000,1
300.0000,449.0000,0
58.0000,2.0000,0
39.0000,54.0000,1
416.0000,71.0000,1
327.0000,421.0000,1
27.0000,216.0000,0
261.0000,209.0000,1
324.0000,265.0000,1
322.0000,479.0000,0
190.0000,446.0000,1
345.0000,176.0000,0
288.0000,73.0000,1
386.0000,301.0000,0
388.0000,118.0000,0
347.0000,49.0000,1
455.0000,102.0000,1
444.0000,155.0000,0
67.0000,465.0000,0
333.0000,347.0000,1
215.0000,47.0000,0
280.0000,153.0000,1
255.0000,41.0000,1
457.0000,305.0000,1
264.0000,188.0000,1
60.0000,264.0000,1
393.0000,109.0000,1
451.0000,285.0000,1
226.0000,311.0000,1
238.0000,496.0000,0
63.0000,470.0000,0
171.0000,187.0000,1
254.0000,267.0000,1
67.0000,254.0000,1
195.0000,340.0000,1
172.0000,6.0000,1
239.0000,407.0000,0
466.0000,167.0000,0
240.0000,174.0000,1
15.0000,436.0000,0
314.0000,124.0000,1
333.0000,406.0000,1
268.0000,122.0000,1
217.0000,315.0000,1
5.0000,251.0000,0
258.0000,244.0000,1
198.0000,52.0000,1
326.0000,104.0000,1
63.0000,159.0000,1
392.0000,276.0000,0
445.0000,212.0000,0
69.0000,20.0000,0
187.0000,238.0000,1
39.0000,107.0000,0
119.0000,341.0000,1
72.0000,156.0000,1
211.0000,453.0000,1
12.0000,88.0000,0
145.0000,493.0000,0
383.0000,102.0000,1
195.0000,184.0000,1
443.0000,226.0000,1
65.0000,318.0000,0
