x1,x2,y
524.0000,963.0000,0
680.0000,435.0000,1
709.0000,486.0000,1
46.0000,347.0000,0
627.0000,438.0000,1
675.0000,660.0000,1
718.0000,243.0000,0
584.0000,876.0000,0
562.0000,661.0000,1
497.0000,280.0000,1
714.0000,416.0000,1
635.0000,331.0000,1
283.0000,384.0000,1
700.0000,500.0000,1
618.0000,31.0000,0
292.0000,509.0000,1
662.0000,355.0000,1
908.0000,888.0000,0
15.0000,630.0000,0
862.0000,301.0000,0
474.0000,687.0000,1
295.0000,542.0000,1
35.0000,147.0000,0
383.0000,775.0000,0
449.0000,524.0000,1
250.0000,433.0000,0
285.0000,377.0000,1
428.0000,694.0000,1
392.0000,344.0000,1
335.0000,453.0000,1
619.0000,423.0000,1
637.0000,640.0000,1
276.0000,384.0000,1
430.0000,709.0000,1
464.0000,571.0000,1
75.0000,149.0000,0
258.0000,199.0000,0
368.0000,707.0000,0
570.0000,673.0000,1
580.0000,236.0000,0
129.0000,337.0000,0
357.0000,382.0000,1
362.0000,487.0000,1
642.0000,631.0000,1
702.0000,426.0000,1
436.0000,573.0000,1
798.0000,845.0000,0
419.0000,536.0000,1
952.0000,60.0000,0
648.0000,449.0000,1
950.0000,319.0000,0
812.0000,101.0000,0
703.0000,838.0000,0
435.0000,353.0000,1
257.0000,672.0000,0
626.0000,112.0000,0
978.0000,167.0000,0
995.0000,762.0000,0
549.0000,381.0000,1
911.0000,8.0000,0
774.0000,824.0000,0
429.0000,14.0000,0
337.0000,375.0000,1
857.0000,691.0000,0
584.0000,12.0000,0
634.0000,906.0000,0
771.0000,572.0000,0
711.0000,827.0000,0
348.0000,390.0000,1
924.0000,342.0000,0
659.0000,946.0000,0
610.0000,171.0000,0
380.0000,492.0000,1
205.0000,316.0000,0
228.0000,839.0000,0
848.0000,429.0000,0
49.0000,884.0000,0
449.0000,704.0000,1
308.0000,880.0000,0
490.0000,581.0000,1
484.0000,412.0000,1
268.0000,455.0000,1
529.0000,159.0000,0
591.0000,704.0000,1
450.0000,44.0000,0
669.0000,390.0000,1
427.0000,951.0000,0
617.0000,558.0000,1
604.0000,259.0000,1
623.0000,611.0000,1
566.0000,774.0000,0
510.0000,280.0000,1
611.0000,974.0000,0
107.0000,785.0000,0
89.0000,199.0000,0
392.0000,374.0000,1
529.0000,690.0000,1
386.0000,844.0000,0
556.0000,688.0000,1
444.0000,853.0000,0
914.0000,121.0000,0
495.0000,430.0000,1
517.0000,412.0000,1
659.0000,342.0000,1
410.0000,424.0000,1
562.0000,409.0000,1
577.0000,517.0000,1
644.0000,356.0000,1
714.0000,577.0000,1
636.0000,310.0000,1
80.0000,652.0000,0
867.0000,578.0000,0
390.0000,363.0000,1
532.0000,500.0000,1
735.0000,84.0000,0
372.0000,378.0000,1
151.0000,183.0000,0
527.0000,549.0000,1
361.0000,456.0000,1
563.0000,260.0000,1
724.0000,379.0000,1
182.0000,596.0000,0
29.0000,168.0000,0
877.0000,635.0000,0
351.0000,312.0000,1
555.0000,480.0000,1
593.0000,673.0000,1
390.0000,929.0000,0
740.0000,530.0000,1
656.0000,987.0000,0
469.0000,893.0000,0
178.0000,923.0000,0
425.0000,569.0000,1
694.0000,184.0000,0
822.0000,842.0000,0
542.0000,509.0000,1
559.0000,886.0000,0
372.0000,426.0000,1
716.0000,581.0000,1
460.0000,134.0000,0
654.0000,368.0000,1
457.0000,632.0000,1
606.0000,495.0000,1
930.0000,158.0000,0
184.0000,693.0000,0
413.0000,520.0000,1
9.0000,333.0000,0
161.0000,19.0000,0
737.0000,864.0000,0
227.0000,325.0000,0
783.0000,102.0000,0
622.0000,624.0000,1
529.0000,471.0000,1
826.0000,143.0000,0
326.0000,555.0000,1
659.0000,289.0000,1
499.0000,532.0000,1
531.0000,230.0000,0
398.0000,915.0000,0
495.0000,580.0000,1
486.0000,709.0000,1
755.0000,345.0000,0
520.0000,835.0000,0
397.0000,627.0000,1
978.0000,307.0000,0
400.0000,786.0000,0
547.0000,719.0000,0
637.0000,857.0000,0
83.0000,73.0000,0
616.0000,383.0000,1
647.0000,576.0000,1
603.0000,668.0000,1
663.0000,533.0000,1
244.0000,60.0000,0
625.0000,887.0000,0
673.0000,100.0000,0
474.0000,215.0000,0
381.0000,579.0000,1
333.0000,620.0000,1
925.0000,809.0000,0
981.0000,375.0000,0
231.0000,201.0000,0
668.0000,271.0000,0
128.0000,464.0000,0
24.0000,81.0000,0
561.0000,972.0000,0
567.0000,282.0000,1
270.0000,335.0000,0
597.0000,930.0000,0
418.0000,658.0000,1
748.0000,254.0000,0
83.0000,824.0000,0
454.0000,640.0000,1
391.0000,501.0000,1
677.0000,195.0000,0
